date,Copper_shock_20d,Aluminum_shock_20d,Oil_shock_20d,Gold_shock_20d,USD_shock_20d,VIX_shock_20d,CMSI,target_20d,asset
2018-09-04,0.04114995411415776,0.9044857891750742,0.17206793576879503,1.2264049147013694,-0.8242638105100395,1.1837298306729633,0.45059576898705345,0.010592613119788652,SPY
2018-09-05,-0.03591652591979284,0.8904235109225936,-0.10568800174277862,1.2823275354440993,-1.0280197927782204,1.828352610790832,0.4719132227861222,0.013875761541446208,SPY
2018-09-06,0.16952302943202785,0.8770008697453152,0.17299731059758633,1.256392426007065,-0.9960784614158436,2.22595489432239,0.6176316781147568,0.008989336054037622,SPY
2018-09-07,-0.05992610795244445,0.864170681783346,0.19627521916055848,0.9863668533248933,-1.0505733396024142,1.9505969587409633,0.4811517109091504,0.005295225260005143,SPY
2018-09-10,0.16774024815151678,0.8518905017089152,-0.03551974846842406,0.9833324516932689,-2.470118438076394,0.4104666997582418,-0.015368047538812601,0.003550635215728404,SPY
2018-09-11,0.19461189901255568,0.8401220276705451,0.4440010289189933,2.4033917557575974,-2.4787515807738556,-0.7298115601900454,0.11226059506596509,-0.0012083192884106975,SPY
2018-09-12,0.9975340747494506,0.8288305951048226,0.7282342361673342,2.7185719193359503,-2.996743796413116,-0.1391539297324593,0.3562121832019971,-0.033066696917883776,SPY
2018-09-13,1.9865518555798436,0.8179847441448961,0.8006698077997683,3.2282399116064706,-3.009819040957253,-1.0335651886583734,0.4650103482525587,-0.0599248000932463,SPY
2018-09-14,1.1723021772250433,0.8075558483046673,0.7734300306099489,2.6942982285445014,-2.3207225065927597,-0.6900462672017971,0.406136251814934,-0.04703310275949901,SPY
2018-09-17,1.1114610839433616,0.7975177944379136,0.6366887267515992,2.7458248740694984,-2.1436784368180075,0.49341742610555384,0.6068719114149865,-0.047341508578446545,SPY
2018-09-18,1.3969890953927744,0.787846705808777,0.720988611700461,1.9523787650828823,-1.7533465712467162,0.11601376214341064,0.5368117281469316,-0.03176434313812848,SPY
2018-09-19,1.1510292129604287,0.7785207015739103,0.7815789440721894,1.8638722178522267,-1.1285197468752581,-0.5964972090403607,0.474997353423856,-0.032622660734504705,SPY
2018-09-20,1.3773072016180092,0.7695196871498806,0.5783434966179322,1.8176603933072104,-1.6533361629817056,-0.2700658136472402,0.43657146701068106,-0.05425715459111613,SPY
2018-09-21,2.312894153161145,0.7608251708851775,0.5754468838195322,1.7339456353644167,-1.7616298942183108,-0.4121553769746667,0.5348877620062157,-0.05390608104900596,SPY
2018-09-24,1.7304033073660077,0.7524201032225949,0.6540240634129721,0.92181931615479,-1.213646369696179,0.0930185649456289,0.48967316423430224,-0.055013018689522464,SPY
2018-09-25,1.552533712579771,0.7442887351620044,0.6572362699489585,0.815292041303881,-0.953290951926159,0.11800558691144471,0.4890108989966501,-0.05895130633808865,SPY
2018-09-26,1.332970938888294,0.736416493344482,0.5700908122458223,0.5933840589655549,-0.8185223407726142,0.18270318837388239,0.4328405251742369,-0.08472450286026245,SPY
2018-09-27,1.1900140462899869,3.6774143147970384,0.45752697662816366,0.1561526105431872,0.15726959220848152,0.05961588679588986,0.949665571210458,-0.07090017694668138,SPY
2018-09-28,1.4617870925754963,-0.10819044046814431,0.5357215818800848,0.9378906318865454,0.22911240824510606,-0.7315421455938489,0.3874631880875398,-0.08733492206686355,SPY
2018-10-01,1.6417001325176825,-0.10747747095505354,1.1018028502573742,0.5838814385905716,-0.10073125236442441,-0.4727126397741923,0.4410771763786597,-0.09553351637142071,SPY
2018-10-02,2.2208666182471264,-0.1067784130847001,1.0534933528615877,1.691023856710306,-0.1744757479950465,-0.5875798532538848,0.6827583022475646,-0.08159536280335344,SPY
2018-10-03,2.2554367409954224,-0.10609282026358828,1.5830444981024816,1.3515380769317447,0.4022862807311852,-1.1294684023322843,0.7261240623608268,-0.07229544037359736,SPY
2018-10-04,1.6171645794590732,-0.10542026571458345,1.318745196811081,1.1321188791331178,0.5070423585957335,-0.19224694055854474,0.7129006346209796,-0.05503754937182803,SPY
2018-10-05,1.5932905292884998,-0.10476034136056762,1.3035752238336236,1.5100058916622627,-0.014857264838682976,-0.016816289769279433,0.7117396248026427,-0.05534686705043945,SPY
2018-10-08,1.5368738499922074,-0.10411265678400201,1.3226263937481002,0.7094230953318424,0.3866313441894517,0.7568774015716462,0.7680532380082076,-0.050135362142335604,SPY
2018-10-09,1.8072441510390533,-0.10347683825637889,1.0346411704081984,0.7231131707376314,0.3845881407845664,1.4181792469151313,0.8773815069380336,-0.042727279331058576,SPY
2018-10-10,1.2317202363219004,-0.10285252783207781,0.36234751706339996,0.3720537860578928,0.48245622899296214,4.471492966112107,1.1362030344526974,0.009738053314135575,SPY
2018-10-11,1.3507516627774916,-0.1022393825016393,0.2802034974043647,2.1131744292056402,0.2267939255277871,5.062015985197082,1.4884500196017878,0.030605681608410817,SPY
2018-10-12,1.548800224029601,-0.10163707339989936,0.2684161040044699,2.123745904225712,-0.04329868881412381,3.4712538583439527,1.2112133880649523,0.006559042451365071,SPY
2018-10-15,1.400600182829856,-0.10104528506484033,0.38689261453932366,2.2090409707239487,0.3170814982034558,2.386696217510868,1.0998776997904354,-0.006668994060655131,SPY
2018-10-16,0.8070246223494398,-0.10046371474335958,0.1930418266910079,2.2989146239265534,0.16806005804804827,1.532281449988461,0.8164764777100251,-0.029743141698870046,SPY
2018-10-17,0.7904297384971698,-0.09989207174048449,-0.5911738915409077,1.8416791185005157,0.844301692009593,1.9476925542972796,0.7888395233371943,-0.03654864576712258,SPY
2018-10-18,0.5294909184401132,-0.09933007680886277,-0.764093809124447,1.7444644796193784,1.9044190993607104,2.78289856171997,1.016308195534477,-0.012228657829317147,SPY
2018-10-19,0.008362591486259327,-0.09877746157560616,-0.6467437610917954,2.0732115407381255,1.3123936166850567,2.666821677578785,0.8858780339701374,-0.009122287326993828,SPY
2018-10-22,0.16758834625991056,-0.09823396800382582,-0.9129014758349873,1.7222269891801247,1.5726728492958786,2.2058141601850694,0.7761944835136951,-0.021490159358451888,SPY
2018-10-23,0.07582052850888453,-0.09769934788639863,-1.544596585425006,2.140377866095249,1.630968755275841,2.3519991668613973,0.7594783972383278,-0.034684053025927364,SPY
2018-10-24,0.05099999813347586,-0.09717336236970943,-1.2901308688517557,2.0997082758745997,2.0240744783791063,3.2720443146893925,1.0099204726425182,-0.0011307687782949882,SPY
2018-10-25,0.3270335065698426,-3.2890391208405783,-1.2727476937724356,2.5422535319532713,1.3791684364297905,3.066051843509228,0.4587867506415198,-0.025288775892825077,SPY
2018-10-26,0.15539492477125422,-3.0984154888591497,-1.423631235442658,2.223679863488566,0.8235280022504511,3.0373249489611074,0.28631350252826177,0.008178610376638584,SPY
2018-10-29,0.20116883909306743,-2.937536586107918,-1.8939467697300245,2.0321373683906647,0.9304601963234854,3.076058946759233,0.23472366578808476,0.017205778776822056,SPY
2018-10-30,-0.41260696466573743,0.692839424669086,-2.0063656997129398,1.3425400980047928,1.1481888928266737,2.576913237790411,0.5569181648187144,0.025432160242663704,SPY
2018-10-31,-0.5724067355587796,0.6876325649209868,-2.313512156139222,1.0979594794928782,0.9956404629098455,2.167473763233379,0.34379789647651465,0.01237885314085374,SPY
2018-11-01,0.1591896044624484,0.6825416978430097,-2.2119827852026344,1.9848933163654787,0.10284799253306243,0.7152604750175727,0.2387917168364896,0.007824267805987217,SPY
2018-11-02,0.780771259195631,0.6775625723027712,-2.2511778452012905,1.6123053497485704,0.5173394851756529,0.5765039842632153,0.31888413424742507,0.027253355256205536,SPY
2018-11-05,0.4381086503999879,0.6726911523718357,-2.184976330242132,2.1510031398540184,0.15070564155137195,0.4363156127138327,0.2773079777748191,-0.01148560632790907,SPY
2018-11-06,0.013823086883704988,0.6679236035098788,-2.379320795943629,1.7873182426860028,0.21486092906142829,0.359900942155101,0.11075100139208112,-0.019191613155516873,SPY
2018-11-07,0.32585310885217955,0.6632562798180459,-2.1392572250124005,1.7595440267298292,0.05310015551262177,-1.3006376619269102,-0.10635688600443904,-0.06206210272051538,SPY
2018-11-08,0.04042104683003718,0.6586857122650658,-1.9296422800987576,0.4192177582978089,1.2776630980471104,-1.4147477470067142,-0.15806706861090825,-0.058574014482689285,SPY
2018-11-09,-0.26680582611510073,0.6542085977995618,-2.0280600351273876,0.030579203214228787,1.3322405909738104,-0.954805753921634,-0.20544053719608693,-0.049070797512433595,SPY
2018-11-12,-0.24204953961027256,0.6498217892707817,-2.089106030772559,-0.43217450935522966,2.125511847325602,-0.5000279784167855,-0.08133740359307716,-0.02608511564798055,SPY
2018-11-13,-0.11596037194779121,0.6455222860877363,-2.7583161067568702,-0.5334177133290777,1.851140664380611,0.0487893609900919,-0.14370698009588329,-0.0245905805150769,SPY
2018-11-14,0.05928542509750561,0.6413072255536416,-2.284662161007525,-0.10220616546367839,0.7503786549557853,0.31361745172669525,-0.1037132615229293,-0.03601019350121859,SPY
2018-11-15,0.5269251057143117,0.637173874818701,-2.037324655879903,-0.026597571855663103,0.5434977962883037,-0.39281032020750645,-0.12485596185362606,-0.06468398178315027,SPY
2018-11-16,0.6887482677380629,0.6331196233997435,-2.054413118856809,0.2983929857858056,0.25961557430956644,-0.6538055086708067,-0.13805702938240624,-0.0681326963636476,SPY
2018-11-19,0.6464859609008853,0.6291419762201077,-1.9648471663636764,0.5239992159534999,-0.35357201498275714,-0.29965845927227364,-0.1364084145907024,-0.0662950891895322,SPY
2018-11-20,0.5690677672192295,0.625238547127539,-2.103846754729358,-0.0562169973358412,0.3554378730925565,-0.10197224488582676,-0.1187153015852835,-0.06417533541371168,SPY
2018-11-21,0.7615143335979065,0.6214070528517706,-1.909045363837745,0.3845643511675409,-0.2518501812293575,-0.9278483279491843,-0.2202096892331781,-0.08646297621664256,SPY
2018-11-23,0.5772354433267691,0.6176453073669591,-2.603450815638989,0.16434555789573618,-0.29368147190834765,-0.7182671374914701,-0.376028852741557,-0.10462117602396848,SPY
2018-11-26,0.5222407721669179,0.6139512166273022,-2.364344431296477,0.013684768710063654,0.2088029867958368,-1.0487742108160427,-0.3424064829687333,-0.07432684559108627,SPY
2018-11-27,0.2232430063952265,0.6103227736469741,-2.245923255282946,-0.025559784368810304,0.2914168728920376,-1.0778526787285172,-0.37072551090767253,-0.07034763475407757,SPY
2018-11-28,1.367002678537358,-3.0807817259144983,-2.281328887077736,0.4152037603296706,-0.7884573594526485,-0.9994949513633561,-0.8946427474902018,-0.09244384543023632,SPY
2018-11-29,1.2202304327702909,-0.09635041212563665,-1.9463826290610642,0.8903565616844381,-0.9201532942405262,-0.697078371521194,-0.2582296187489487,-0.08248998379944439,SPY
2018-11-30,0.7850457704023878,-0.09594439555529179,-1.790091177707236,-0.12285592186243421,0.5228737050796369,-0.5363183668310308,-0.20621506441232804,-0.08709970338615569,SPY
2018-12-03,0.364081859810387,-0.0955434689583417,-1.3714375969175925,0.5621742869422088,-0.010093491575968427,-0.8252399205088595,-0.22934305520136103,-0.12052936254039315,SPY
2018-12-04,0.33762413417495885,-0.09514752686536179,-1.3023324291008487,0.862009769705209,0.12110498724295482,-0.19221469716723039,-0.04482596033505304,-0.06063319070946449,SPY
2018-12-06,0.45539359998515494,-0.09475646684142047,-1.449641989038614,0.9675509425780122,-0.020750248006019507,-0.11029628870838892,-0.04208340833854596,-0.05178832253806165,SPY
2018-12-07,0.4175613184458338,-0.0943701893747397,-1.1789129632131716,1.1879372821461212,0.0030680457680276416,1.0348114462119138,0.2283491566639975,-0.02011053075499658,SPY
2018-12-10,0.24943381675862986,-0.09398859777031209,-1.2917594085329487,1.1857076708172896,0.07594382347398428,0.8157204119425872,0.15684295278153834,-0.017395255623758987,SPY
2018-12-11,0.9529431349719208,-0.09361159804821136,-1.1041370852228718,1.7195189098942394,-0.035727575305947515,0.4865659993908662,0.3209252976133326,-0.014152874812211946,SPY
2018-12-12,1.0266591591258858,-0.09323909884635138,-1.1404283648203506,1.9695627651557783,-1.1048886204123889,-0.18284651467949325,0.07913655425384666,-0.018713147879837133,SPY
2018-12-13,0.9228378598377385,-0.08863289010376489,-0.22283052280729726,1.9532102253057797,-0.8071035468292784,-0.24503493195045806,0.2520743655754533,-0.024369182379473497,SPY
2018-12-14,0.7411450764568578,-0.08401969136236616,-0.5666301175241026,1.3966474088237928,0.17246407613923032,-0.29319284316140626,0.22773565156200096,0.005375900092233987,SPY
2018-12-17,0.40297201749076106,-0.07939916557910671,-0.8328279737967915,1.5604021541648407,-0.341835012461926,0.38459315515074427,0.1823175291614203,0.02797661672718621,SPY
2018-12-18,-0.5526591875170825,-0.07477097218732813,-1.4677594342122997,1.3129831364550677,0.22529117737917048,0.9706008113534002,0.06894758854515465,0.03691247207519077,SPY
2018-12-19,-0.20116457743165456,-0.07013476695133457,-1.3262202987802316,1.3101769433426276,0.43768603373991155,0.5134915226315343,0.11063914275847543,0.06668817926084225,SPY
2018-12-20,-0.07595155798353151,-0.06549020181737947,-1.0478512843148116,1.8153910054713358,-1.100992841619111,0.4772935842894983,0.00039978400433341815,0.06968889077204121,SPY
2018-12-21,-0.42933970120918075,-0.060836924760893786,-1.2692107145542488,1.2189874022173741,-0.22387140467624617,1.0674549521158976,0.050530601522117004,0.09434973280515191,SPY
2018-12-24,-0.3351209858147509,-0.056174579629788994,-1.1622345413965842,1.815698837422428,-0.9107040512839719,1.7799201299422254,0.18856413487325954,0.12464797122306548,SPY
2018-12-26,0.03169868829392381,-0.051502805983653734,-0.6425193653333588,1.8604147825303412,-0.522179245893906,1.534665750558808,0.3684296340286924,0.07961633777976806,SPY
2018-12-27,0.07499014616055641,-0.07962526211410435,-0.9232797026131523,2.3822943983477165,-1.4607793068709511,1.4063995603564503,0.23333330554441925,0.06324818962722523,SPY
2018-12-28,-0.433507448028525,-0.07936280753119644,-0.5548878586534207,2.0659144779652365,-0.9081524621448451,1.2532052464566412,0.22386819134398175,0.06320868340673869,SPY
2018-12-31,-0.6699917321898972,-3.177401740832979,-0.7286503432617278,1.880145737346408,-1.1265506381628185,0.6831980602041873,-0.5232084428161378,0.07066266363082918,SPY
2019-01-02,-0.6895998933760069,-3.0331556533889854,-0.40355607187624576,2.0547939328552642,-0.9331232511909354,0.46872751022494225,-0.4226522377919945,0.07894304125348328,SPY
2019-01-03,-1.2202659803068423,-2.9048608762838275,-0.6399136603571354,1.8997949983061142,-1.222986944761403,1.2796926866931249,-0.4680899627849949,0.1058511745911257,SPY
2019-01-04,-0.3288336202276592,-2.789703911241241,-0.5113223562990494,1.3540591932388408,-1.2574121296783292,-0.32569674741639837,-0.6431515952706394,0.0775386209117297,SPY
2019-01-07,-0.37428151731604387,-2.6855215521989444,-0.06442187245499098,1.5526954709077774,-1.5773224442658704,-0.3884943356128043,-0.5895577084901461,0.07359061840619185,SPY
2019-01-08,-0.37690494222047954,-2.5906194005417578,-0.008795099507032045,1.141275749001614,-1.035554034897067,-0.7838780914535692,-0.6090793032697153,0.06219573427352776,SPY
2019-01-09,-0.09433571085954524,-2.5036487019854405,0.8677036824034353,1.4079662415024492,-2.4384438945285116,-0.7747770321089964,-0.5892559025961015,0.04717623770734258,SPY
2019-01-10,-0.6430682768095961,-2.4235205707417684,0.7828252655633188,1.3038325552962744,-2.2137224231900836,-0.7258261740412213,-0.6532466039871793,0.04476960448281586,SPY
2019-01-11,-0.4894640622411667,-2.349344885231755,0.6854676524812822,1.2797808608512171,-1.6915298732316015,-0.8711555465800054,-0.5727076423253381,0.04494505952910788,SPY
2019-01-14,-0.6817472365743286,-2.2803858827330443,0.17356766445176058,1.3825383697873068,-1.7597808725549282,-0.6341046955736097,-0.6333187755328072,0.06487975718448524,SPY
2019-01-15,-0.6543508005234039,-2.2160293129767616,0.8033426613611999,1.4532336095218479,-1.725766048737217,-0.823001805103637,-0.5270952827429953,0.05623199933398282,SPY
2019-01-16,-0.2313394349723865,-2.1557577541191018,1.1399495305917933,1.265499714606257,-1.2840720087830717,-1.0707277223846987,-0.3894079458435347,0.05134465306322533,SPY
2019-01-17,0.5759975058665948,-2.0991317966159286,1.9624432173194806,1.171704008865244,-1.2964870002878934,-1.2759173822790373,-0.16023190785525665,0.05479900423910711,SPY
2019-01-18,0.4697157252747818,-2.0457755140802076,2.077498302772392,0.756947571807411,-0.9242791993319069,-1.2913289153908891,-0.15953700482473648,0.042745500811324444,SPY
2019-01-22,0.13715653246973913,-1.9953651122275486,2.113176191239407,0.41076342294514423,-0.2222766196618985,-1.1714812913653279,-0.12133781276674743,0.05915713873058537,SPY
2019-01-23,0.409851872740585,-1.9476199653989652,2.148963747675376,0.7371862368705632,-1.0546952696301601,-1.4115640277155983,-0.18631290090969996,0.05318765050200658,SPY
2019-01-24,0.2901306254049189,-1.9022954687315812,3.007070342471721,0.14741592127492778,-0.18191243251752662,-1.7689644837336627,-0.0680925826385338,0.05915370596822056,SPY
2019-01-25,0.5289949802756096,-1.8591772865538583,2.076944962984747,0.6714984591946355,-1.444151543688237,-1.6076204009134778,-0.2722518047834302,0.05169705423160953,SPY
2019-01-28,0.4219187432783185,-1.8180766855727968,2.0619902372174366,0.5545426798649299,-0.931781718286961,-1.4352971200928943,-0.1911173105986612,0.05899328028756634,SPY
2019-01-29,0.7566551277932562,-1.8180766855727968,2.107781651643241,0.6443118157227122,-0.7782968389593703,-1.295804510555462,-0.06390490665473665,0.059944646845102145,SPY
2019-01-30,1.7319984415624528,-1.7788408180431965,2.2169971345390023,0.7395689958218817,-1.0262758068091165,-1.2278586924137547,0.10926487577621151,0.041483099274377544,SPY
2019-01-31,1.8948695846468857,-1.7413062833484947,1.8171794160156958,0.9529079853851092,-1.4022111762877902,-1.1668156067163313,0.05910398661584574,0.038862153175072134,SPY
2019-02-01,2.3131333841581263,-1.7053409340903496,1.9329146626716984,0.4929967641548598,-0.9063820830184335,-1.3887951918396837,0.12308776700603626,0.034585700911341055,SPY
2019-02-04,1.5778472141851876,-1.6708264718540935,1.5774112380967151,0.6990698502981842,-0.522545094983435,-1.088759604395356,0.09536618855786709,0.025959816509158573,SPY
2019-02-05,1.877163300707022,-1.6376566258768113,1.2721478376824176,0.5451783600260349,0.19031834619892177,-1.1059084980684148,0.19020712011152843,0.015488906032819605,SPY
2019-02-06,1.8143566081527274,-1.6057356162820284,1.0695969254694224,0.4987174467492185,0.3232702137743546,-1.0309934496402842,0.1782020213705684,0.00832303568610393,SPY
2019-02-07,1.692046784913613,-1.5749768507454447,0.3564135367698711,0.27150020859575774,1.0806850951905915,-0.8324303444968584,0.16553973837125502,0.015991712992326823,SPY
2019-02-08,1.6718286547975985,-1.5453018137769368,0.32710561915422304,0.5681817597728265,0.8824240711549468,-0.8709377727322085,0.17221675306174156,0.02946738858041753,SPY
2019-02-11,1.1996836628298033,-1.5166391158252703,0.4414268414313299,0.23893074903477773,1.1528489720289161,-0.6625512007338726,0.14228331812761402,0.03277667397015427,SPY
2019-02-12,1.2592998460661449,-1.4889236756916882,0.7470336608185576,0.2330992258427833,0.899939859508314,-0.8529781767088612,0.13291178997254174,0.026413884580267943,SPY
2019-02-13,1.1845101650315955,-1.4620960146889646,0.5929767059465153,0.3803253006251239,0.9474036113471149,-0.7511024931351539,0.14866954585437184,0.02243733210158072,SPY
2019-02-14,0.7598887676136459,-1.4361016449104995,0.63937134368338,0.13383857963338353,0.724051991553089,-0.7136764459381603,0.017895431939139766,0.029772874592483456,SPY
2019-02-15,0.9370339566619559,-1.4108905371100293,0.8708685646767328,0.44471975032238403,0.6655032849459788,-0.7788909724152586,0.12139067451362724,0.02236588491957958,SPY
2019-02-19,1.2628932886071256,-10.84131540384223,0.6423576264635,1.6271688555157018,0.011419868006563564,-0.7428037029068228,-1.340046578026027,0.020852549743049176,SPY
2019-02-20,2.2025071852286864,-7.736200976500568,0.9820876693399213,1.696903323956166,-0.006411175311432316,-1.1925792750881283,-0.6756155413958925,0.015732337304156907,SPY
2019-02-21,1.846260537758848,-6.319154074488539,0.9688287485217537,0.8991512578312699,0.34367299730660084,-0.9934296108448043,-0.5424450239858117,0.03087029342536507,SPY
2019-02-22,2.526648022183293,-5.462491209280428,0.9177275320593964,1.2711085364155104,-0.23642632292788032,-1.0540898290507592,-0.3395872117668112,0.004800592710010543,SPY
2019-02-25,1.7455961014624395,-4.872307657313231,0.5269983663584566,0.3854886912051264,0.485574135931576,-0.6623953974334049,-0.3985076266315062,0.0026801487673073776,SPY
2019-02-26,2.1405738829959575,-4.4333653209804895,0.8154965717263054,0.13411048021298272,0.11501434610884376,-0.7924275847244912,-0.33676627077681526,0.010877190097293044,SPY
2019-02-27,1.7990276524138247,-4.0899962393051705,0.8138613868956909,-0.4155633304237544,0.19752150937851373,-0.8867902014455058,-0.43032320374773353,0.006023749128321931,SPY
2019-02-28,1.3095728064500463,-3.8117739173734804,0.6954245621393818,-0.6935962297969507,0.696444939604637,-0.6941434873933231,-0.4163452210616149,0.01172101930145919,SPY
2019-03-01,1.0033304178396711,-3.5800120554617285,0.5386903806483387,-1.7514487288365266,0.818853639423335,-0.7397286622207389,-0.6183858347679415,0.011783282347208823,SPY
2019-03-04,0.9221711671962957,-3.382889260296908,0.424259638556564,-2.084129920871995,0.9588500444775433,-0.4941214464596557,-0.6093099628996925,0.02751883649415232,SPY
2019-03-05,0.9424899390613762,-3.2123166671584387,0.5313107866973995,-2.0679943869447546,0.8419126132066004,-0.40433390376872635,-0.5614886031510905,0.029423430563483066,SPY
2019-03-06,0.5845981016423061,-3.0627873166297177,0.6239989463724135,-1.9294775897264267,0.6009176664868258,-0.19566391379461012,-0.5630690176082015,0.03732632695704252,SPY
2019-03-07,0.3502093783785987,-2.9302063813095507,0.6324250435037223,-1.7802875634214042,1.064752746184894,-0.004217484495669377,-0.4445540435265682,0.048852312937197606,SPY
2019-03-08,0.2491434780229749,-2.8115160606872767,0.7642351294185924,-1.257518228532113,0.6666320183856885,-0.27270200142467743,-0.4436209441361352,0.0560411488252337,SPY
2019-03-11,0.45566736830542504,-2.704380364533479,0.8609069607223131,-1.7386610181775104,0.3820670662646061,-0.4564588289987726,-0.533476469402903,0.04173984335651593,SPY
2019-03-12,0.8562529793221564,-2.6069796506763616,0.9209023697183527,-1.1903948003329763,-0.31253780240337353,-0.5849062041463198,-0.48627718475308707,0.03250770639253164,SPY
2019-03-13,1.0552623483093748,-2.517872428233561,1.0132098378544019,-0.8447999857597106,-0.3636466621688263,-0.5603889140881289,-0.3697059673477417,0.029216346921661973,SPY
2019-03-14,0.6405646670019467,-2.435899854132365,0.9237046061551512,-1.452231891720423,-0.5546328695941477,-0.5775780301513077,-0.5760122287401909,0.02958989132512535,SPY
2019-03-15,0.7469853655846627,-2.3601181592612828,0.8205164649121836,-1.069801380123818,-0.6185745059041599,-0.7635958198719419,-0.5407646724440595,0.031460289877063286,SPY
2019-03-18,0.49874881717546676,-2.2897498352355874,0.7132471494748599,-1.4259479061554843,-0.6687763735443358,-0.5283585576677284,-0.6168061176588014,0.02706055633716198,SPY
2019-03-19,-0.08039131284229745,0.35683327549394567,0.624140487499081,-2.023803368961695,-0.4163182631622021,-0.43734577494255766,-0.329480826152621,0.02747899152607336,SPY
2019-03-20,-0.5368230709289431,0.3580252271742509,0.6126973562291297,-2.242354597500593,-1.0240957572235991,-0.20919594738518496,-0.5069577982724899,0.02805900986758547,SPY
2019-03-21,-0.42942171042222216,0.3592186878541877,0.6285908791246891,-1.302575218448199,-0.4109366346247799,-0.34578329210223685,-0.25015121476976016,0.018578627332724196,SPY
2019-03-22,-1.451167773269028,0.3604136647117749,0.44508547400844106,-1.290518060144408,-0.145994366793119,0.4221931995889783,-0.2766646436495601,0.03946302931060641,SPY
2019-03-25,-1.2290225623515787,0.3616101649603209,0.690051564396646,-0.786861488862074,-0.13778067168843677,0.08335444830342818,-0.16977475754028237,0.04959845436236954,SPY
2019-03-26,-1.1538613423586894,0.3628081958486822,0.8536773960184179,-1.0258736547419856,0.4981474418561482,-0.2861968178660978,-0.12521646354058744,0.039520342703251776,SPY
2019-03-27,-1.1932973868126397,0.36400776466152335,0.5447633596564255,-0.9179095146814881,0.3500704432692505,-0.11058372078020837,-0.16049150911452278,0.04434081936283518,SPY
2019-03-28,-1.0161059209486274,0.365208878719579,0.4864895392356145,-1.467947399547601,0.8142781108149167,-0.261343028634542,-0.17990330339344332,0.04524221427187891,SPY
2019-03-29,-0.30573558330202677,0.366411545379919,0.8331865192143556,-0.7566314185904032,0.4701582215872757,-0.16582551133167497,0.07359396215957421,0.04032126531648017,SPY
2019-04-01,-0.2426047535327926,0.3686287733584256,0.9168477958261784,-0.507112437548635,0.26256618424266653,-0.42726106192376173,0.06184408340368019,0.028653641863788604,SPY
2019-04-02,-0.584092285949169,0.3695997766849634,1.061213278123827,-0.34509732778734475,0.1930456595824157,-0.4542226796772288,0.04007440349624392,0.020421315121558203,SPY
